DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegSisGbl,DemVegSisPri,DemVegSisSec,DemVegSisCmr,DemVegIBlo,DemVegEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
2459,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.821927456,0.879136258,0.819420062,0.871343413,0.849043005,0.898812751,0.876055373,0.920609393,1.079199304,0.944371406,0.938976245,0.975764622
2460,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,0.928534079,0.995829705,0.994491192,1.025986843,0.950119553,0.892717416,0.946707543,1.001977702,0.978865582,1.037072047,1.027852099,1.017035558
2461,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.005751849,1.333476432,0.941461348,1.261326701,1.157379675,1.094016817,0.921159213,1.067176667,1.123138133,0.988831786,1.040359149,1.063796098
2462,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.06145621,1.414466018,1.09110721,1.338388823,1.222848906,1.042417314,0.962320411,1.09221307,0.998442893,1.05054489,1.093040359,1.07062101
2463,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.420941425,1.334274921,1.308674859,1.285394707,1.365420037,1.550706927,1.405158122,1.45211136,1.537088151,1.331615828,1.289236808,1.465377889
2464,F,2036,*,Ancoa 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.434099179,1.367317151,1.383316181,1.314858546,1.402067674,1.348142456,1.417577449,1.425510182,1.328075878,1.344365129,1.328526632,1.442455086
2465,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0,0,0,0,0,0,0,0,0,0.908271075,0.914900054,0.903144378
2466,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0,0,0,0,0,0,0,0,0,0.925563813,0.929794035,0.943920284
2467,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0,0,0,0,0,0,0,0,0,0.743910125,0.750550983,0.726557066
2468,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0,0,0,0,0,0,0,0,0,0.763394883,0.767013491,0.773653241
2469,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0,0,0,0,0,0,0,0,0,0.681621418,0.708733548,0.722671193
2470,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0,0,0,0,0,0,0,0,0,0.787127896,0.799350333,0.956653986
2471,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0,0,0,0,0,0,0,0,0,0.781988095,0.784457506,0.790559226
2472,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,0,0,0,0,0,0,0,0,0,1.004487345,0.982559612,1.061503339
2473,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0,0,0,0,0,0,0,0,0,0.966663833,0.972062176,0.976152867
2474,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,0,0,0,0,0,0,0,0,0,1.215054416,1.204518873,1.205401042
2475,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0,0,0,0,0,0,0,0,0,0.937015633,0.937744185,0.943982154
2476,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,0,0,0,0,0,0,0,0,0,1.188970117,1.167539951,1.17788715
2477,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0,0,0,0,0,0,0,0,0,0.939257705,0.948803691,0.949755677
2478,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0,0,0,0,0,0,0,0,0,1.115417082,1.113109485,1.12119097
2479,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0,0,0,0,0,0,0,0,0,1.032111619,1.040128285,1.096290655
2480,F,2015,2015,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0,0,0,0,0,0,0,0,0,1.162720982,1.169695433,1.222542974
2481,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.923962181,0.923444656,0.938025049,0.904865225,0.945767574,1.05388986,0.965513056,0.942014417,1.036749112,0.908315207,0.914930148,0.903166297
2482,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.944582877,0.951634236,0.950732057,0.925462837,0.969416943,0.964397335,1.028572453,0.992118166,0.926207284,0.925611756,0.929813573,0.943938109
2483,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.733706084,0.722363072,0.711895059,0.709143634,0.721333775,0.811573556,0.725552414,0.738891194,0.81051664,0.743914497,0.750578057,0.726619606
2484,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.766183357,0.772048826,0.75232629,0.744654362,0.755480676,0.734903764,0.751457215,0.762178263,0.717913643,0.763442221,0.767036477,0.773682475
2485,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.740407883,0.741775255,0.731366695,0.735908145,0.734951777,0.792533276,0.700822865,0.677650205,0.745424383,0.681642279,0.708751353,0.722737106
2486,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.912581331,1.036627284,1.04582781,0.997000606,1.034852141,0.943958658,0.936681196,0.837812207,0.768855832,0.787177929,0.799378213,0.95665618
2487,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.909278247,0.937048487,0.946274899,0.952193223,0.96862841,1.024113933,0.937211779,0.865669654,0.946104091,0.782054007,0.784480051,0.790626586
2488,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.171120479,1.221412735,1.236503107,1.230823729,1.235293101,1.197694949,1.206543711,1.122698698,1.050604389,1.004568891,0.982555821,1.061502593
2489,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.006783626,0.983379411,0.971830767,0.973353897,0.986677834,1.074740953,0.983217051,0.994698514,1.091330533,0.966608177,0.972042592,0.976152856
2490,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.206174349,1.201193335,1.19598577,1.209653468,1.185650675,1.17470159,1.212061715,1.224963035,1.177653729,1.214999088,1.204483617,1.205353421
2491,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.926001503,0.940075186,0.937920526,0.928720294,0.931304152,0.97791199,0.915088181,0.931045224,1.035755835,0.936954815,0.937731652,0.943981891
2492,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.147894505,1.166611271,1.19185761,1.18355105,1.147401189,1.113546079,1.165417804,1.182324793,1.149466968,1.188893607,1.167524686,1.177849298
2493,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.925489368,1.120667559,0.975259121,1.084772867,1.030221475,1.009910784,0.916603822,0.97025868,1.030500827,0.939186925,0.948815563,0.949740338
2494,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.02142659,1.216156387,1.172616423,1.202577098,1.129220603,1.03240003,1.084696932,1.136023885,1.071851676,1.115319574,1.113103917,1.121159015
2495,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.106738035,1.100690378,1.132807353,1.08662532,1.139123033,1.253191548,1.116614433,1.122515793,1.185004713,1.032164084,1.040158508,1.096279284
2496,F,2016,2016,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.161576517,1.16069377,1.199289194,1.141466505,1.208059245,1.167388943,1.248264205,1.237914419,1.166959068,1.162812761,1.169704994,1.222522996
2497,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.923999006,0.923428356,0.938036532,0.904863352,0.945750686,1.053845702,0.965493187,0.942045414,1.0369143,0.908346699,0.91494103,0.903174808
2498,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.944629211,0.951631677,0.950715809,0.925468873,0.969400672,0.96437393,1.028537744,0.992144458,0.926250611,0.925633719,0.929811314,0.943936812
2499,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.733764754,0.7224052,0.711977228,0.709196835,0.721407561,0.811655929,0.72563008,0.738912652,0.810623579,0.74390469,0.750590378,0.726651055
2500,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.766274257,0.772168881,0.752414642,0.744730162,0.755563392,0.735001923,0.751543081,0.762207902,0.71789652,0.763468606,0.767039744,0.773686658
2501,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.740467734,0.741821761,0.731419137,0.735995884,0.735030158,0.792633481,0.700903189,0.677696048,0.745572231,0.681650004,0.708758106,0.722771221
2502,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.91258715,1.036656554,1.04582351,0.997059301,1.034897264,0.943987068,0.936733347,0.837865592,0.768853128,0.787213804,0.799386574,0.956643821
2503,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.909283279,0.937046004,0.94627069,0.952236017,0.968640441,1.02413753,0.937214938,0.865715701,0.946225919,0.782103752,0.784495457,0.790662988
2504,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.171052613,1.221394707,1.236477173,1.230804824,1.235274054,1.197655564,1.206523499,1.122752114,1.050618271,1.004657741,0.982553804,1.06149792
2505,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.006764661,0.983365755,0.971830124,0.973362266,0.986662695,1.074751725,0.983174753,0.994641952,1.091273245,0.966557167,0.972035229,0.976160903
2506,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.20610944,1.201172543,1.195973197,1.209612217,1.185616073,1.174670385,1.212029953,1.224911654,1.177550741,1.214969446,1.204469595,1.205337233
2507,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.926018639,0.940034706,0.937926787,0.92870094,0.931268132,0.977907278,0.915073283,0.930988057,1.035747088,0.93689331,0.937726854,0.943986341
2508,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.147878119,1.166572653,1.191839657,1.183484512,1.147350251,1.113500541,1.165374559,1.182267277,1.149406178,1.188829673,1.16752116,1.177836844
2509,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.925517903,1.120581638,0.97527323,1.084749684,1.030179987,1.009881912,0.916582637,0.970209272,1.030487738,0.939114643,0.948826689,0.949732465
2510,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.021397914,1.216040215,1.172555207,1.202459788,1.129122991,1.032318088,1.084638684,1.135954275,1.071738147,1.115229595,1.113109898,1.121148774
2511,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.106736956,1.100602933,1.132786757,1.08658588,1.139067245,1.253089842,1.116557891,1.122577728,1.185093597,1.032218313,1.040179491,1.096275534
2512,F,2017,2017,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.161509544,1.160577517,1.199157212,1.141385062,1.207963538,1.16726247,1.248172746,1.237972395,1.167033485,1.162895643,1.169710407,1.222511894
2513,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.92402156,0.92341679,0.938047695,0.904860907,0.945742744,1.053810907,0.965477804,0.942070741,1.037085439,0.908383737,0.914959392,0.903188126
2514,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.94465562,0.951632814,0.950707304,0.925466994,0.96939108,0.964354129,1.02850244,0.992155476,0.926271605,0.925666466,0.929815605,0.943940735
2515,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.733794153,0.722423002,0.712020973,0.709216312,0.721440912,0.81170745,0.725679446,0.738903922,0.810723821,0.743900121,0.750608795,0.726694172
2516,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.766318789,0.772232319,0.752455428,0.744754645,0.755595424,0.735054408,0.751588707,0.762200129,0.717847707,0.763502288,0.767050034,0.773697678
2517,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.740491565,0.741840274,0.731435333,0.736036348,0.735066265,0.792692352,0.700954423,0.67769887,0.745711264,0.681657987,0.708767188,0.722817763
2518,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.912567763,1.036651686,1.045798996,0.997084946,1.034913562,0.943982519,0.93675215,0.837885945,0.76881656,0.787253691,0.799400953,0.956635045
2519,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.909286689,0.937042187,0.946261956,0.95226267,0.968647284,1.024147704,0.937216727,0.865746258,0.94635446,0.782157512,0.784510883,0.790711205
2520,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.170999245,1.221379667,1.236462017,1.230799892,1.235267587,1.197624347,1.206513915,1.12280403,1.050620722,1.004741177,0.982546205,1.06148939
2521,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.006765487,0.983364895,0.971834723,0.973369518,0.986657276,1.074766118,0.983153533,0.994602632,1.091243959,0.966504367,0.972027441,0.976168417
2522,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.206075562,1.201171717,1.195979507,1.209598279,1.185604672,1.174665561,1.212020834,1.224893433,1.177463536,1.214931849,1.204448404,1.205309614
2523,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.926045286,0.940015117,0.937936024,0.928696982,0.931254393,0.977917482,0.915077388,0.930948455,1.035764016,0.936832336,0.937723299,0.943993778
2524,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.147880537,1.16656566,1.191844001,1.183455754,1.147330251,1.113485627,1.16535677,1.182241458,1.149363122,1.188762738,1.167515684,1.177817627
2525,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.925553716,1.120526533,0.975292877,1.084747011,1.03016665,1.009879321,0.916584047,0.970182246,1.030500685,0.939047667,0.948842012,0.949725331
2526,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.021405674,1.215988928,1.172539481,1.20241222,1.129083011,1.032291439,1.084615509,1.135912188,1.07163459,1.115139236,1.113114569,1.121135293
2527,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.106747339,1.100550391,1.132783293,1.086574141,1.139043818,1.25301916,1.116525717,1.122647972,1.185201858,1.032270997,1.040202353,1.096270068
2528,F,2018,2018,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.161475345,1.160511006,1.199087658,1.141351138,1.20792131,1.167181353,1.248111693,1.238040113,1.167107985,1.162978571,1.169713018,1.222496064
2529,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.924048448,0.92340412,0.938057495,0.904859026,0.945731187,1.05377044,0.965458823,0.942097317,1.037258498,0.908420278,0.915012629,0.903222649
2530,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.944690597,0.951633498,0.950697547,0.925469074,0.969380091,0.964333685,1.028468988,0.992172804,0.926301437,0.925733571,0.92987799,0.943998762
2531,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.733833953,0.722450543,0.71207924,0.709249619,0.721490933,0.811771379,0.725739417,0.738907234,0.810827168,0.743934381,0.750648697,0.726774858
2532,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.766380756,0.772317407,0.752514979,0.744801423,0.755648543,0.735124613,0.751650537,0.762206362,0.71780877,0.763559256,0.767105594,0.773776885
2533,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.740528293,0.741868274,0.731466157,0.736094084,0.735116944,0.792763371,0.701014666,0.677716509,0.745855115,0.681701011,0.708800158,0.722909428
2534,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.912556055,1.036655799,1.045778983,0.99711894,1.034935014,0.943987653,0.936781379,0.837917027,0.768791782,0.787296239,0.799459863,0.956687203
2535,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.909287288,0.937035948,0.946254383,0.952293179,0.968654091,1.024160088,0.937216637,0.865780024,0.946481029,0.782219671,0.784548469,0.790795829
2536,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.170937102,1.221362689,1.236441589,1.230787835,1.235254235,1.197589037,1.20649867,1.122853027,1.050626699,1.004746071,0.982573257,1.061526885
2537,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.006759556,0.983358814,0.971836611,0.973378387,0.986648904,1.074778295,0.98312313,0.994559042,1.091204401,0.966484178,0.971962737,0.976131773
2538,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.206029346,1.201163829,1.195979283,1.209574409,1.18558551,1.174652439,1.212004073,1.22486403,1.177369345,1.214855827,1.204389142,1.205225506
2539,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.926070574,0.93999003,0.937946833,0.928685888,0.93123263,0.977921932,0.915076354,0.930904844,1.03577185,0.936819766,0.937659482,0.943959064
2540,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.14787839,1.16654882,1.191840878,1.183416209,1.147302306,1.113462672,1.165331161,1.18220534,1.149313682,1.188714259,1.167467667,1.177735981
2541,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.925588083,1.120459517,0.975311045,1.084735928,1.030142711,1.009867658,0.916575435,0.97014847,1.030503784,0.93902751,0.948807855,0.949672013
2542,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.021405556,1.215913671,1.172509292,1.202340229,1.129025714,1.032247516,1.084583284,1.135861799,1.071525088,1.11510155,1.11307113,1.121056934
2543,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.106753609,1.100484768,1.132771778,1.086549128,1.139005144,1.252935639,1.116482205,1.122710845,1.18530492,1.03228005,1.040237043,1.096249919
2544,F,2019,2019,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.1614302,1.160425672,1.198994711,1.141297235,1.207857021,1.167083507,1.248037699,1.238101774,1.167186061,1.16302823,1.169757638,1.222479098
2545,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.92409113,0.923385775,0.938064543,0.904853416,0.945704334,1.053736596,0.965443454,0.942106558,1.037345497,0.908454279,0.915063165,0.90325376
2546,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.944746434,0.951623472,0.950669782,0.925487622,0.96935686,0.964312734,1.028450857,0.992205189,0.926364979,0.925796373,0.929936322,0.94405301
2547,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.733918969,0.722517964,0.712188464,0.709350058,0.721613523,0.811867885,0.725834626,0.739008327,0.810900484,0.743967267,0.750686798,0.726849595
2548,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.766511536,0.772481371,0.752644902,0.744949593,0.755795781,0.735256023,0.751768541,0.762325513,0.717854415,0.763612511,0.767158068,0.773851492
2549,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.740621564,0.741950625,0.731561033,0.736233851,0.735237154,0.792899088,0.701114847,0.677861374,0.745953906,0.681739373,0.708830895,0.722998203
2550,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.912616748,1.036750311,1.045832691,0.997206678,1.035008107,0.944077455,0.936875419,0.838014974,0.768847977,0.787336618,0.79951524,0.95673693
2551,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.909306274,0.937046466,0.946266199,0.952347937,0.968666611,1.024212077,0.937220881,0.865842816,0.946542362,0.782276689,0.784582428,0.790876865
2552,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.170894464,1.221352249,1.236413699,1.230745791,1.235219102,1.197559929,1.206472989,1.122852306,1.050655009,1.00475175,0.982599646,1.061562118
2553,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.006709119,0.983326072,0.971825841,0.973384486,0.986620417,1.074772636,0.983062299,0.994511083,1.091123138,0.96646499,0.971901171,0.976096641
2554,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.205942683,1.201111698,1.195934004,1.209504251,1.185525572,1.174582275,1.211941745,1.224765099,1.177281469,1.214784739,1.204333231,1.205147436
2555,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.926052801,0.939924306,0.937937421,0.928656817,0.931174221,0.977888261,0.915038845,0.930852275,1.035723156,0.936805729,0.937598628,0.943926134
2556,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.147826497,1.166459969,1.191781086,1.183312413,1.147220275,1.113365787,1.165254357,1.182108639,1.149248652,1.18866851,1.167421517,1.177659652
2557,F,2020,2020,Charrua 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.925569529,1.12036081,0.975308635,1.084674231,1.030066239,1.009799765,0.916519874,0.970091773,1.030450548,0.939010959,0.948776255,0.949615192
