ApeNum,ApeAnoIni,ApeAnoFin,ApeEta,ApeSim,ApeNHid,ApeHid01,ApeHid02,ApeHid03,ApeHid04,ApeHid05,ApeHid06,ApeHid07,ApeHid08,ApeHid09,ApeHid10,ApeHid11,ApeHid12,ApeHid13,ApeHid14,ApeHid15,ApeHid16,ApeHid17,ApeHid18,ApeHid19,ApeHid20,ApeHid21,ApeHid22,ApeHid23,ApeHid24,ApeHid25,ApeHid26,ApeHid27,ApeHid28,ApeHid29,ApeHid30,ApeHid31,ApeHid32,ApeHid33,ApeHid34,ApeHid35,ApeHid36,ApeHid37,ApeHid38,ApeHid39,ApeHid40,ApeHid41,ApeHid42,ApeHid43,ApeHid44,ApeHid45,ApeHid46,ApeHid47,ApeHid48,ApeHid49,ApeHid50,ApeHid51,ApeHid52,ApeHid53,ApeHid54,ApeHid55,ApeHid56,ApeHid57,ApeHid58,ApeHid59
1659,5,5,MesAgo,1,30,25,28,15,37,43,3,58,50,49,48,50,56,34,34,43,8,35,18,20,40,50,24,51,38,5,30,40,58,27,26,18,36,13,7,50,49,25,22,38,11,33,47,11,6,3,41,32,10,14,22,19,1,14,58,58,17,45,38,34
1660,5,5,MesAgo,2,30,54,50,20,31,3,6,21,49,21,43,37,48,41,53,21,20,40,16,27,53,10,39,56,1,51,18,23,10,21,49,5,3,30,30,54,8,3,33,34,24,46,20,34,55,24,14,33,12,3,35,54,58,5,12,51,30,27,13,3
1661,5,5,MesAgo,3,30,53,10,34,44,35,53,45,9,48,19,44,10,52,38,7,47,46,46,22,25,44,58,58,51,22,2,55,10,5,26,30,39,36,26,50,57,12,4,8,10,15,27,25,12,8,23,13,47,5,28,7,32,26,5,32,14,27,27,32
1662,5,5,MesAgo,4,30,36,47,46,46,14,43,43,2,52,33,48,32,38,53,21,15,56,12,23,45,29,26,7,31,16,59,22,3,24,32,57,15,2,14,30,57,28,21,34,15,36,35,42,20,42,25,59,14,59,18,59,1,14,52,8,19,19,34,45
1663,5,5,MesAgo,5,30,14,22,35,50,49,53,42,8,14,32,44,32,29,51,56,25,51,15,32,12,54,23,32,16,38,40,28,25,48,15,9,59,16,7,7,22,34,32,57,44,28,32,59,14,41,39,8,25,9,45,12,57,12,2,54,1,30,30,27
1664,5,5,MesAgo,6,30,15,46,44,13,29,5,37,25,38,16,33,34,34,30,14,38,1,54,53,19,46,14,3,49,47,49,18,48,19,2,47,41,20,40,34,29,50,41,58,17,30,47,34,38,3,6,28,8,38,30,33,35,5,44,8,34,59,39,26
1665,5,5,MesAgo,7,30,46,37,8,47,22,2,53,3,37,46,15,34,23,16,24,20,17,1,14,58,49,11,50,59,19,10,57,50,41,57,34,51,23,20,36,26,35,1,8,1,34,11,47,17,5,18,29,5,58,39,41,53,7,7,35,6,17,57,41
1666,5,5,MesAgo,8,30,40,9,18,37,50,42,36,43,33,30,7,53,47,3,29,28,25,11,17,1,50,22,35,48,27,38,23,45,7,29,44,2,51,14,40,53,24,46,21,7,2,8,31,11,18,8,44,50,39,4,52,6,29,59,25,16,55,54,14
1667,5,5,MesAgo,9,30,50,30,31,13,33,1,46,26,5,10,24,32,49,48,6,32,46,58,26,3,2,28,53,20,22,47,19,59,18,36,47,26,34,49,29,33,23,25,29,13,28,44,18,24,37,39,20,21,8,43,48,40,16,48,9,34,22,52,22
1668,5,5,MesAgo,10,30,25,22,10,54,52,21,45,23,51,17,51,1,34,38,28,51,20,17,22,37,42,52,45,59,22,3,47,58,5,26,31,8,41,57,45,48,25,15,30,22,26,38,51,1,27,48,43,55,21,53,50,6,13,24,55,33,4,40,36
1669,5,5,MesAgo,11,30,48,15,2,19,15,49,8,12,23,36,12,22,55,10,12,12,56,53,39,26,10,30,4,28,2,15,52,48,18,34,37,50,46,21,48,51,54,4,26,2,44,33,57,48,24,26,19,41,31,6,19,8,15,23,7,44,26,45,51
1670,5,5,MesAgo,12,30,59,54,18,35,49,17,50,59,21,19,31,22,37,18,58,46,56,55,30,43,14,19,16,38,51,4,36,12,12,46,37,56,30,23,12,16,14,38,7,3,20,52,40,26,58,6,59,5,44,19,1,49,9,47,44,47,45,9,26
1671,5,5,MesAgo,13,30,7,2,46,43,11,24,55,9,49,2,56,42,47,43,34,42,13,31,38,10,32,14,50,59,44,7,43,48,35,42,35,19,29,22,46,54,55,51,11,2,52,49,12,14,36,42,47,53,16,25,30,37,57,55,58,3,16,13,8
1672,5,5,MesAgo,14,30,46,17,31,13,47,22,13,56,19,47,10,38,51,38,52,20,18,4,25,32,14,15,8,54,19,57,55,25,34,33,41,36,15,5,4,49,31,28,54,28,33,28,51,53,31,45,15,26,11,9,23,39,53,30,27,55,15,30,20
1673,5,5,MesAgo,15,30,15,52,18,12,36,53,15,1,3,10,59,16,32,55,24,8,42,21,26,39,43,25,49,52,9,37,13,54,18,22,11,10,42,1,11,40,53,59,54,11,39,46,14,22,55,52,26,7,8,29,31,12,9,6,52,5,38,29,49
1674,5,5,MesAgo,16,30,9,13,47,49,33,43,18,26,22,14,54,55,22,18,30,20,29,37,19,31,36,28,18,51,2,41,20,49,31,17,12,20,24,39,34,40,29,1,55,36,35,16,51,15,39,16,7,11,59,4,26,2,51,25,2,7,3,23,17
1675,5,5,MesAgo,17,30,37,46,11,6,45,21,49,40,34,19,13,32,19,38,27,49,33,15,41,54,4,34,10,58,16,40,45,27,16,41,49,25,45,53,39,40,39,47,44,46,25,45,21,14,9,27,39,37,47,52,47,2,46,50,8,30,26,11,40
1676,5,5,MesAgo,18,30,27,7,56,14,16,13,58,35,49,53,2,31,4,43,18,29,8,1,40,46,43,38,16,14,15,8,13,18,53,17,50,11,48,12,57,27,46,53,2,56,50,57,42,23,56,49,9,48,7,43,55,34,54,27,9,29,3,13,45
1677,5,5,MesAgo,19,30,6,53,16,2,2,32,43,28,59,39,57,5,5,29,38,56,39,16,40,52,41,33,52,51,39,49,17,5,28,29,34,19,42,39,3,45,41,50,19,24,20,55,49,14,57,59,13,16,18,28,30,54,5,3,31,5,29,10,6
1678,5,5,MesAgo,20,30,35,39,52,20,32,9,48,33,1,51,29,12,34,30,3,23,44,17,57,50,14,30,11,16,46,5,4,11,40,25,43,52,27,55,2,8,28,55,51,46,39,28,44,44,37,39,16,3,23,33,2,24,39,22,34,7,40,35,49
1679,5,5,MesAgo,21,30,57,32,40,49,2,47,26,38,47,40,31,14,28,44,52,53,4,59,6,29,2,42,27,22,33,44,38,59,21,2,38,33,54,27,21,41,35,39,15,45,22,6,45,27,50,27,23,21,37,29,28,55,3,30,46,58,53,48,16
1680,5,5,MesAgo,22,30,31,33,50,29,29,47,17,57,24,11,27,28,45,52,41,7,41,35,18,42,53,46,30,9,6,25,37,38,51,26,11,59,44,50,50,19,48,55,19,30,9,10,17,44,25,26,32,2,8,40,30,28,14,5,47,2,20,56,35
1681,5,5,MesAgo,23,30,12,17,19,7,10,24,30,42,23,49,18,34,1,39,37,6,15,36,22,26,35,47,18,34,56,24,5,52,10,21,14,33,21,35,22,16,9,55,36,8,38,54,56,12,6,56,49,12,32,26,39,32,54,19,39,11,5,26,54
1682,5,5,MesAgo,24,30,15,38,41,8,31,55,46,13,43,29,28,39,53,44,8,44,4,13,15,11,33,6,58,35,16,41,1,9,12,23,22,53,33,6,59,28,33,3,8,40,34,19,17,31,32,9,11,5,4,32,1,22,20,16,23,55,55,43,43
1683,5,5,MesAgo,25,30,19,41,20,39,52,3,4,17,27,52,19,28,6,53,2,14,30,28,42,53,35,6,35,35,53,10,59,2,21,10,54,15,55,46,26,44,54,36,14,39,26,51,28,27,11,38,7,48,42,35,49,49,52,47,10,47,6,10,15
1684,5,5,MesAgo,26,30,16,50,24,23,47,28,4,26,31,38,58,58,54,43,9,51,8,45,53,38,46,54,56,50,9,38,47,57,22,14,9,49,40,22,28,44,53,25,1,58,54,25,53,19,3,3,42,39,35,58,4,11,55,10,15,5,12,50,53
1685,5,5,MesAgo,27,30,52,45,21,3,15,39,34,29,32,10,55,17,11,26,57,57,11,26,5,30,32,31,47,46,46,41,18,5,46,1,6,48,47,18,22,55,40,21,51,28,52,21,51,16,6,16,44,57,32,56,23,13,32,5,54,35,26,13,46
1686,5,5,MesAgo,28,30,16,1,10,22,2,46,45,43,36,7,4,35,46,16,52,29,29,15,6,30,26,40,58,15,39,52,29,36,33,22,51,29,37,26,41,23,20,9,39,25,15,49,42,57,16,10,29,4,36,41,32,39,28,21,6,40,51,14,17
1687,5,5,MesAgo,29,30,39,43,9,16,45,15,16,4,28,52,49,38,27,24,54,27,45,3,49,3,41,20,28,47,26,15,18,7,14,49,58,1,25,59,44,2,18,56,24,4,57,12,18,28,12,56,52,10,55,5,51,36,17,52,3,18,32,21,55
1688,5,5,MesAgo,30,30,35,54,55,57,46,10,33,52,5,17,18,23,20,43,28,12,3,58,21,2,13,50,37,31,40,29,11,38,34,35,38,7,49,46,34,25,3,32,14,14,36,39,16,2,24,24,2,15,26,16,58,59,2,37,53,52,30,13,42
1689,5,5,MesAgo,31,30,19,51,35,46,19,41,39,48,59,35,54,52,29,26,52,14,51,46,29,56,20,16,22,15,17,15,20,55,52,46,31,54,11,25,24,39,14,54,31,9,55,44,3,42,48,57,30,20,21,42,34,22,39,5,33,38,25,58,56
1690,5,5,MesAgo,32,30,3,8,38,1,3,18,15,28,24,6,41,10,40,46,46,27,58,40,45,29,13,32,47,25,19,16,35,44,39,29,59,53,33,25,31,31,35,14,10,37,19,54,23,39,52,20,25,33,30,12,40,20,8,19,46,37,5,8,54
1691,5,5,MesAgo,33,30,40,13,58,16,38,14,24,33,3,38,20,26,41,52,34,21,42,27,19,37,23,28,31,1,24,24,9,31,53,24,4,50,43,58,11,41,37,28,59,58,54,51,51,17,21,56,55,1,11,11,51,57,38,29,39,21,52,22,58
1692,5,5,MesAgo,34,30,17,55,26,47,40,49,13,24,21,46,9,48,26,58,24,51,14,43,27,54,29,44,23,53,42,3,35,16,15,48,50,12,44,10,17,44,47,26,28,39,2,22,23,48,39,47,3,1,35,11,29,21,41,24,11,42,8,4,44
1693,5,5,MesAgo,35,30,12,40,31,37,6,12,33,18,40,19,38,37,16,6,12,50,59,34,9,55,36,55,49,41,6,39,17,55,41,11,59,7,42,27,25,23,5,30,22,12,7,41,50,55,4,45,6,40,34,48,55,7,18,28,22,22,7,58,45
1694,5,5,MesAgo,36,30,12,41,5,10,1,56,21,41,5,12,37,33,39,21,44,32,3,2,59,1,40,8,12,8,12,39,43,55,47,16,53,58,42,31,6,32,32,57,3,16,10,17,23,56,49,57,49,7,59,29,21,7,18,37,46,9,13,50,12
1695,5,5,MesAgo,37,30,43,25,53,55,26,1,16,31,21,8,31,34,35,30,4,10,24,59,24,48,59,10,43,16,4,14,42,5,33,16,10,28,18,52,18,37,3,50,37,28,55,50,30,4,41,49,3,25,44,46,30,30,9,13,43,29,47,51,26
1696,5,5,MesAgo,38,30,23,31,57,54,1,52,51,26,33,50,15,53,24,5,31,20,21,7,50,10,51,38,7,38,51,50,55,29,58,21,58,5,34,21,13,9,53,42,41,58,22,42,11,58,44,14,11,39,26,54,55,42,1,18,3,42,33,22,22
1697,5,5,MesAgo,39,30,23,40,44,27,54,29,21,7,11,39,40,42,13,36,12,53,54,15,43,27,49,23,44,12,2,12,54,22,8,35,50,1,45,3,56,19,48,12,18,26,12,7,27,27,15,28,12,25,43,33,55,36,59,54,1,41,22,55,10
1698,5,5,MesAgo,40,30,4,55,54,27,11,35,43,8,43,9,22,55,43,39,9,1,42,6,47,20,1,8,55,31,3,39,28,12,40,14,7,45,3,5,58,58,25,24,54,57,26,17,25,59,15,20,42,15,35,7,5,5,35,46,13,19,24,17,17
1699,5,5,MesAgo,41,30,8,5,53,32,43,52,18,11,4,54,2,24,51,3,39,33,27,49,33,3,53,30,5,8,57,16,21,24,47,43,14,51,36,34,55,36,33,57,38,44,25,22,43,49,21,38,53,34,48,15,15,50,6,46,47,17,53,12,19
1700,5,5,MesAgo,42,30,45,43,19,52,49,59,45,40,23,56,27,30,54,36,53,5,55,4,51,11,1,38,47,49,14,44,52,31,27,32,8,15,45,23,2,49,56,25,29,28,45,14,17,3,32,50,34,9,43,17,34,38,49,21,41,9,1,4,22
1701,5,5,MesAgo,43,30,18,1,15,2,36,2,15,16,2,56,1,18,51,29,22,45,20,22,52,27,30,57,13,7,42,2,41,31,6,59,16,24,41,2,52,23,45,29,51,22,43,58,49,15,44,25,59,2,46,47,37,45,28,32,37,20,50,52,38
1702,5,5,MesAgo,44,30,45,26,20,17,18,40,58,46,52,34,30,17,32,51,15,40,30,32,51,4,47,6,8,4,32,19,7,42,11,12,35,5,1,25,23,59,44,28,23,18,18,25,51,51,15,42,4,54,24,56,7,18,38,18,27,4,17,3,32
1703,5,5,MesAgo,45,30,32,24,40,1,36,23,34,35,25,54,11,25,33,39,48,26,33,33,30,40,53,12,38,7,26,28,6,26,8,10,23,46,42,41,5,1,4,24,25,15,22,39,23,39,28,55,52,51,35,32,16,13,35,32,15,46,40,29,30
1704,5,5,MesAgo,46,30,19,45,3,27,21,15,42,49,11,26,34,13,51,59,28,47,14,52,28,41,49,28,34,53,57,54,24,21,28,42,45,55,3,17,19,34,56,31,59,30,55,53,59,57,41,58,3,37,56,27,16,47,21,25,49,27,46,6,1
1705,5,5,MesAgo,47,30,42,46,31,26,16,56,23,36,59,48,52,41,45,51,31,36,50,7,37,24,6,16,38,41,22,15,2,21,57,21,23,21,41,45,47,14,43,16,39,21,47,35,23,4,18,3,54,27,37,8,16,58,41,47,48,41,41,49,54
1706,5,5,MesAgo,48,30,21,11,50,21,19,47,45,2,30,44,51,54,21,52,8,48,16,40,20,41,35,4,57,53,56,16,36,58,58,36,24,19,57,49,3,21,55,28,37,7,14,14,1,41,9,7,24,3,16,24,45,15,53,59,37,57,52,17,7
1707,5,5,MesAgo,49,30,26,29,32,19,47,9,26,43,4,19,41,51,23,46,1,34,41,10,50,40,28,14,14,20,46,1,23,19,3,42,26,36,59,1,58,1,26,6,43,43,14,44,7,6,57,36,57,57,21,26,53,4,16,1,51,50,56,4,35
1708,5,5,MesAgo,50,30,23,46,36,47,33,18,16,34,5,46,50,38,56,52,32,52,50,4,47,51,35,59,15,11,12,23,13,40,19,57,52,49,38,53,33,4,35,54,39,52,58,45,51,6,26,33,43,58,42,8,18,26,48,37,56,47,35,39,25
1709,5,5,MesAgo,51,30,46,26,21,9,59,22,8,56,5,48,41,20,38,21,32,3,43,4,34,34,36,26,57,58,56,12,44,2,54,59,42,53,37,44,9,53,6,2,26,38,38,58,13,4,2,16,44,2,20,29,3,19,26,34,54,56,24,54,40
1710,5,5,MesAgo,52,30,34,48,10,27,24,41,22,50,17,53,17,7,59,4,21,56,57,57,3,18,50,28,31,29,35,47,19,8,15,44,46,36,56,50,1,28,12,14,37,45,42,32,45,8,46,54,3,37,14,27,24,36,11,20,32,32,24,25,44
1711,5,5,MesAgo,53,30,8,17,37,2,13,31,29,9,21,53,43,18,15,59,55,32,14,55,58,25,28,44,55,36,28,57,11,50,9,37,30,8,41,1,17,22,9,17,22,58,47,19,45,6,11,20,41,23,16,17,42,49,44,49,1,25,18,2,2
1712,5,5,MesAgo,54,30,25,56,19,24,45,6,56,34,28,27,11,55,15,19,25,30,7,4,22,55,52,2,50,8,22,29,57,41,57,31,22,4,9,36,23,30,33,23,39,3,18,39,57,17,44,32,16,46,10,29,8,9,49,5,39,30,34,50,34
1713,5,5,MesAgo,55,30,24,35,16,35,11,9,50,10,56,25,46,58,21,56,55,43,46,26,35,15,15,14,7,35,48,22,29,37,35,31,7,11,23,37,27,2,6,28,30,14,17,29,20,55,48,7,44,13,34,29,22,25,55,11,31,26,13,5,12
1714,5,5,MesAgo,56,30,42,40,50,22,44,20,44,22,20,25,42,21,55,8,41,47,37,48,37,22,19,4,48,53,41,58,30,28,49,47,5,35,59,23,32,53,22,16,13,3,51,2,25,55,10,17,55,1,27,54,13,53,11,27,2,27,48,23,37
1715,5,5,MesAgo,57,30,30,49,45,40,1,46,31,58,54,8,4,59,4,4,25,8,2,6,36,53,38,49,18,40,54,18,52,18,14,31,46,39,31,42,33,57,52,55,29,3,16,17,30,47,39,46,14,18,13,13,58,35,44,46,58,12,39,3,4
1716,5,5,MesAgo,58,30,37,50,6,14,29,34,31,5,47,16,39,37,42,6,47,3,3,59,36,28,3,49,46,47,49,17,3,49,27,35,47,27,56,59,21,39,15,26,7,8,30,39,57,39,45,20,31,16,16,8,31,1,47,12,33,48,37,26,8
1717,5,5,MesAgo,59,30,45,54,51,58,53,9,42,5,7,6,29,24,37,19,40,54,59,18,24,20,23,30,46,59,33,24,12,20,30,21,36,51,21,41,57,15,27,21,52,39,28,3,3,3,45,18,46,27,20,2,52,14,13,38,42,59,48,47,17
1718,5,5,MesSep,1,30,7,7,13,57,4,51,31,22,7,24,51,46,34,34,6,37,26,22,17,17,41,43,56,9,31,47,16,21,40,9,40,22,52,14,30,37,29,56,31,26,56,49,43,31,31,15,13,51,56,21,32,25,25,17,36,4,35,18,26
1719,5,5,MesSep,2,30,53,46,10,19,13,9,50,38,6,17,13,51,59,1,13,23,11,58,30,55,15,20,34,25,41,11,29,44,47,40,28,11,19,5,44,59,8,38,49,12,35,27,38,28,21,28,35,9,6,55,26,27,33,3,10,56,3,18,18
1720,5,5,MesSep,3,30,52,39,25,44,29,44,52,41,44,3,7,39,43,23,10,31,21,32,14,25,21,18,31,38,33,22,58,55,3,43,23,53,24,32,3,29,9,54,40,22,58,9,11,55,33,29,24,54,25,40,51,8,15,8,56,45,47,1,13
1721,5,5,MesSep,4,30,22,13,24,59,29,5,6,37,33,32,32,4,20,36,41,52,19,32,18,20,38,2,36,44,29,42,43,1,39,23,20,10,56,27,16,12,16,1,4,32,25,11,41,39,51,41,30,43,18,49,11,24,31,24,47,54,29,41,3
1722,5,5,MesSep,5,30,49,14,24,54,58,59,28,22,4,19,59,39,7,56,54,2,8,5,32,54,59,46,7,35,19,25,26,24,5,26,3,36,57,48,42,6,52,59,32,41,39,46,50,15,46,34,33,12,20,46,58,42,26,50,19,22,16,23,32
1723,5,5,MesSep,6,30,47,24,12,14,55,41,25,37,39,58,30,23,14,37,22,57,50,37,24,41,24,38,59,12,37,53,23,47,54,42,57,23,41,35,27,29,53,21,12,8,52,17,40,17,55,18,18,35,21,16,17,43,4,3,41,15,43,30,45
1724,5,5,MesSep,7,30,13,54,49,29,15,49,14,23,18,3,47,10,55,2,7,52,7,16,41,40,31,39,43,44,35,29,12,50,57,50,45,28,24,51,31,4,42,35,48,19,59,20,7,16,49,44,2,12,4,25,4,26,6,16,22,37,33,10,51
1725,5,5,MesSep,8,30,27,15,26,49,42,2,28,52,16,31,44,56,53,4,25,9,55,41,19,34,40,16,24,40,38,42,39,54,50,48,21,47,44,1,47,47,18,4,3,54,53,10,3,15,31,8,7,22,28,45,51,43,28,22,32,50,26,47,16
1726,5,5,MesSep,9,30,30,43,9,29,54,59,14,1,3,50,52,35,39,7,12,40,44,17,45,11,33,29,31,2,49,16,44,49,23,29,47,43,6,20,55,34,5,48,15,54,4,12,40,52,48,3,7,13,6,23,24,6,31,37,36,9,1,17,46
1727,5,5,MesSep,10,30,46,8,56,1,43,40,55,58,53,36,44,23,38,35,37,31,10,4,19,37,11,44,45,32,55,46,15,7,53,4,1,52,9,2,33,40,11,50,45,49,45,52,40,58,41,56,11,22,47,58,1,12,21,47,46,5,48,22,20
1728,5,5,MesSep,11,30,17,12,5,31,41,45,36,52,49,7,10,25,22,8,41,45,9,10,44,32,5,26,52,15,5,33,59,57,21,53,47,25,21,24,55,25,48,57,43,24,44,26,30,37,16,40,26,25,10,58,28,2,32,19,34,56,29,46,52
1729,5,5,MesSep,12,30,13,17,33,9,6,41,15,12,35,35,55,47,24,47,53,27,41,16,53,4,40,57,36,59,54,17,29,16,57,54,4,31,51,50,1,48,48,40,3,10,4,26,54,15,1,38,17,6,52,43,44,27,47,44,55,16,36,39,42
1730,5,5,MesSep,13,30,59,22,44,39,20,28,1,43,36,27,17,54,57,15,36,26,28,36,52,18,32,41,37,42,55,14,21,25,23,37,22,43,45,59,45,32,30,26,27,49,26,59,1,14,36,35,8,49,11,15,47,40,36,49,51,51,35,48,36
1731,5,5,MesSep,14,30,16,27,38,8,17,43,16,33,30,52,50,13,18,13,56,19,14,7,20,41,57,49,8,13,18,7,18,40,39,35,19,11,18,39,34,38,4,53,32,29,34,33,13,46,3,55,2,44,31,2,28,51,2,18,12,42,55,52,36
1732,5,5,MesSep,15,30,28,3,22,36,35,55,15,56,49,19,3,22,57,35,4,59,10,43,1,3,13,10,41,25,20,34,10,17,41,23,32,36,57,28,28,18,33,17,19,42,39,58,10,40,44,50,37,14,46,54,18,51,7,12,54,5,27,19,15
1733,5,5,MesSep,16,30,22,22,28,33,55,56,59,44,4,27,54,14,10,41,14,26,10,52,11,41,18,42,9,14,46,40,18,50,44,14,21,40,55,9,3,18,29,34,26,14,7,13,51,49,37,41,49,2,9,53,9,28,18,19,48,46,26,31,5
1734,5,5,MesSep,17,30,26,40,23,8,9,42,21,42,15,2,27,27,39,46,59,40,5,19,5,28,58,45,1,9,51,7,16,19,13,19,20,24,32,16,15,23,45,2,4,20,31,40,3,6,12,22,58,46,15,59,31,57,51,46,41,43,57,11,56
1735,5,5,MesSep,18,30,45,27,47,5,46,1,29,1,35,29,20,23,37,20,48,52,58,40,45,44,54,40,46,30,7,48,42,15,11,51,15,31,4,40,46,56,1,50,9,50,8,7,55,14,47,24,26,35,59,37,53,13,4,7,38,40,30,58,16
1736,5,5,MesSep,19,30,42,2,19,30,25,35,56,38,15,5,54,30,44,18,46,53,48,1,20,56,22,56,44,11,34,36,7,44,1,19,18,28,37,38,18,12,30,25,13,26,58,7,8,19,28,17,26,42,53,48,15,1,10,15,10,14,33,28,39
1737,5,5,MesSep,20,30,50,1,44,40,36,31,50,6,48,28,16,16,3,4,30,34,37,16,45,51,22,32,30,18,41,40,30,31,3,58,26,14,4,11,14,45,21,4,47,28,55,52,15,3,32,16,34,31,53,27,30,47,7,5,43,35,38,5,42
1738,5,5,MesSep,21,30,29,49,52,20,36,50,48,7,14,20,53,15,46,52,20,4,34,38,16,53,11,45,13,13,39,37,2,46,58,59,43,27,18,13,3,37,27,56,45,48,51,6,44,41,39,21,1,55,57,4,57,47,18,31,5,11,51,21,19
1739,5,5,MesSep,22,30,16,37,12,34,42,48,51,23,3,14,25,52,24,47,12,58,49,42,4,25,41,11,9,21,47,20,8,39,16,2,6,24,29,24,5,59,13,16,36,57,46,57,47,35,12,8,48,11,38,13,39,37,38,32,38,35,36,36,49
1740,5,5,MesSep,23,30,29,58,49,29,19,45,57,35,28,8,51,50,24,16,29,42,15,6,34,55,34,42,47,5,50,20,3,13,22,2,20,28,12,23,37,41,33,23,48,50,38,4,50,38,59,52,50,38,21,3,11,3,11,5,25,40,13,6,17
1741,5,5,MesSep,24,30,17,1,43,22,41,57,53,13,26,7,3,55,32,15,11,38,14,9,53,3,1,59,11,8,51,13,18,24,34,49,24,33,18,29,48,12,36,36,50,25,8,28,19,58,57,2,45,20,46,52,55,24,27,35,10,36,58,14,9
1742,5,5,MesSep,25,30,28,21,58,29,9,11,23,27,33,9,35,46,13,52,5,21,33,43,28,40,21,34,31,34,28,8,14,30,51,31,52,5,4,17,30,4,28,52,54,8,56,45,7,57,41,6,24,18,18,14,37,49,41,59,20,34,23,21,32
1743,5,5,MesSep,26,30,42,12,38,16,33,5,37,28,58,59,10,19,32,44,14,27,49,19,7,49,54,7,24,12,14,30,55,36,37,41,8,32,39,2,51,30,14,41,16,15,31,26,20,24,39,22,51,17,20,51,58,15,57,25,13,57,57,2,21
1744,5,5,MesSep,27,30,40,46,8,32,31,56,24,17,35,43,10,10,42,14,7,39,39,18,51,35,52,56,58,48,53,13,56,57,24,6,6,35,25,47,2,57,4,3,59,20,23,18,10,46,46,42,38,58,15,32,58,55,29,12,53,5,43,13,38
1745,5,5,MesSep,28,30,49,52,35,1,32,52,55,6,24,52,49,49,47,35,34,34,37,49,2,54,21,29,49,20,7,50,18,20,34,51,23,37,30,12,12,1,22,30,2,23,54,27,19,7,43,2,9,5,34,30,5,54,59,17,49,26,24,29,46
1746,5,5,MesSep,29,30,10,18,32,30,24,39,39,46,32,39,31,38,59,15,30,58,56,43,48,37,23,59,26,19,29,52,17,54,12,5,30,10,39,5,45,8,1,36,18,26,42,22,20,45,25,8,57,33,47,14,42,30,8,11,7,40,14,10,31
1747,5,5,MesSep,30,30,17,41,18,40,29,5,16,56,53,47,7,54,33,13,11,38,16,34,26,3,29,4,10,5,28,54,34,30,2,21,22,34,45,27,33,42,9,46,23,47,38,45,46,27,33,16,29,44,37,14,6,10,5,27,57,47,47,42,59
1748,5,5,MesSep,31,30,42,40,6,51,30,11,14,42,39,36,7,36,52,33,55,42,51,59,31,40,3,22,30,29,50,44,31,40,2,16,24,5,29,58,38,22,57,4,16,18,54,4,36,8,36,51,51,43,10,37,39,48,37,9,45,30,58,56,1
1749,5,5,MesSep,32,30,59,2,19,39,44,24,29,56,33,24,19,56,3,8,18,54,59,22,50,43,20,23,57,54,45,41,34,58,4,38,44,12,18,30,42,11,42,16,39,25,17,36,10,28,13,47,33,40,50,28,8,28,18,12,11,53,46,1,41
1750,5,5,MesSep,33,30,35,3,11,32,4,57,20,25,21,21,24,13,26,46,16,1,31,51,59,27,2,53,28,5,31,25,45,40,5,22,6,32,25,50,2,13,9,5,26,49,31,12,9,19,15,1,37,31,15,56,24,8,49,33,20,25,36,23,42
1751,5,5,MesSep,34,30,50,54,2,10,19,39,17,48,28,58,49,51,5,1,22,32,37,32,20,9,22,41,27,8,54,47,38,1,9,20,50,34,15,29,55,29,43,6,34,58,45,8,14,22,39,44,35,10,49,22,4,29,38,14,1,44,23,13,45
1752,5,5,MesSep,35,30,51,29,28,48,43,36,36,42,30,20,50,12,9,9,31,40,29,52,13,39,40,7,23,47,7,34,32,3,1,27,36,41,28,13,51,41,26,31,45,39,7,28,52,15,36,11,59,24,31,2,35,6,31,22,2,35,49,36,25
1753,5,5,MesSep,36,30,21,34,8,38,49,24,18,34,51,18,11,10,43,45,31,1,47,36,54,12,55,20,38,5,43,36,51,54,20,13,33,57,58,33,56,17,16,35,33,4,1,59,34,32,7,53,7,30,34,39,25,9,30,3,43,43,48,53,32
1754,5,5,MesSep,37,30,10,21,38,50,7,13,38,3,16,22,3,39,35,44,1,4,8,48,45,45,6,2,33,57,1,17,48,39,20,24,4,11,4,38,13,31,32,29,9,14,48,20,32,23,15,2,5,34,52,39,53,55,9,34,59,9,5,46,24
1755,5,5,MesSep,38,30,9,19,19,13,54,15,38,35,21,16,50,54,20,49,58,52,40,41,22,34,50,45,7,54,37,55,17,57,10,53,12,54,18,28,44,27,35,45,50,21,34,19,10,40,46,26,28,27,12,11,17,28,7,56,24,42,53,32,33
1756,5,5,MesSep,39,30,23,40,34,18,28,21,54,3,3,51,47,26,9,18,21,57,37,4,56,15,22,4,58,38,39,2,35,51,12,35,26,48,20,8,55,4,48,1,48,39,44,40,42,18,9,7,54,5,5,43,52,52,18,58,25,29,42,30,36
1757,5,5,MesSep,40,30,44,9,26,50,28,40,21,16,49,23,20,10,57,13,4,50,13,46,4,24,44,29,43,35,41,19,1,46,21,34,12,58,47,3,53,57,1,16,19,48,27,16,34,43,30,10,38,26,5,21,29,29,11,23,49,32,5,19,19
1758,5,5,MesSep,41,30,12,35,29,30,57,8,58,49,45,31,25,17,41,34,14,45,49,33,47,4,6,58,45,57,27,37,59,1,14,16,25,24,14,32,2,31,46,55,37,38,44,53,26,28,6,27,49,16,48,38,17,53,7,41,39,56,38,30,10
